EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition
1852,54,Sales,Sales Executive,Marketing,5,14,12,4,3,4,3,22,3,2,4,2,13430,16,Male,Single,No,5,0
1853,50,Research & Development,Research Scientist,Life Sciences,2,13,3,1,3,1,6,17,3,4,2,4,4716,21,Female,Single,No,8,0
1854,39,Sales,Sales Representative,Other,1,18,8,6,1,3,4,18,3,4,1,4,4223,9,Male,Single,No,2,0
1855,38,Research & Development,Manufacturing Director,Marketing,2,10,2,2,1,1,4,14,3,4,3,3,6137,12,Female,Married,No,9,0
1856,23,Research & Development,Research Director,Life Sciences,3,3,3,1,3,1,0,19,3,4,4,3,5951,10,Female,Divorced,Yes,8,0
1857,23,Research & Development,Laboratory Technician,Technical Degree,1,1,0,0,0,0,2,25,3,2,2,3,1880,26,Female,Divorced,No,3,0
1858,21,Research & Development,Research Director,Marketing,3,0,1,0,0,0,3,24,3,4,2,4,5613,13,Female,Divorced,Yes,7,0
1859,47,Research & Development,Laboratory Technician,Human Resources,1,16,5,3,2,3,2,11,4,3,4,3,3779,19,Female,Married,No,9,0
1860,28,Sales,Manager,Human Resources,1,8,2,2,1,2,1,18,3,4,2,4,3242,16,Female,Single,No,6,0
1861,47,Sales,Manager,Human Resources,2,27,25,11,0,6,2,13,3,2,3,2,6860,17,Female,Divorced,No,6,0
1862,48,Research & Development,Healthcare Representative,Other,2,17,15,15,13,7,3,24,3,1,2,2,5979,16,Female,Married,Yes,8,1
1863,41,Research & Development,Manager,Marketing,1,11,3,1,0,1,4,11,3,3,4,4,3365,14,Female,Single,Yes,9,1
1864,26,Sales,Sales Representative,Technical Degree,2,0,1,0,0,0,4,12,3,2,4,2,5046,16,Female,Married,No,1,0
1865,20,Sales,Sales Representative,Marketing,1,0,1,1,1,0,0,25,3,4,4,4,1827,24,Male,Married,No,4,0
1866,48,Sales,Manager,Other,1,20,16,4,5,4,3,16,4,4,2,3,3057,15,Male,Married,Yes,2,0
1867,57,Research & Development,Research Director,Life Sciences,1,33,15,10,11,4,1,15,4,4,3,4,3708,12,Male,Divorced,No,6,0
1868,54,Research & Development,Healthcare Representative,Other,5,30,5,1,4,1,3,24,3,4,2,2,16706,5,Male,Single,No,2,0
1869,53,Research & Development,Laboratory Technician,Human Resources,2,17,7,0,1,0,3,13,3,3,4,3,6758,11,Male,Single,Yes,4,0
1870,41,Research & Development,Laboratory Technician,Life Sciences,2,10,2,2,0,1,3,19,3,4,4,3,7049,5,Female,Married,No,4,0
1871,48,Research & Development,Manager,Human Resources,2,27,24,2,0,1,5,18,3,4,3,3,6302,24,Female,Single,No,1,0
1872,23,Sales,Manager,Medical,5,1,1,1,1,1,4,23,3,4,4,3,15227,24,Male,Married,No,0,0
1873,19,Research & Development,Laboratory Technician,Other,1,1,1,0,1,0,3,13,3,3,2,4,2733,11,Female,Married,No,5,0
1874,37,Research & Development,Research Scientist,Other,3,6,5,5,5,3,5,12,3,3,3,3,7807,2,Female,Single,No,0,1
1875,45,Research & Development,Research Director,Technical Degree,3,13,5,2,2,1,4,18,3,4,3,2,6932,19,Female,Married,No,8,0
1876,28,Research & Development,Healthcare Representative,Marketing,2,5,3,3,1,2,4,24,3,2,3,4,5952,26,Female,Married,Yes,9,0
1877,21,Research & Development,Manager,Life Sciences,1,0,0,0,0,0,3,25,4,4,3,2,3066,26,Male,Married,No,4,0
1878,32,Research & Development,Research Director,Life Sciences,3,3,3,2,3,2,3,15,4,4,1,3,6535,17,Male,Married,No,0,0
1879,23,Research & Development,Manufacturing Director,Technical Degree,1,2,2,2,1,2,4,25,3,3,4,2,2180,19,Male,Single,No,7,1
1880,47,Sales,Sales Representative,Technical Degree,2,10,1,0,0,0,0,19,3,4,4,4,6226,12,Male,Married,No,0,0
1881,55,Human Resources,Manager,Marketing,3,9,4,4,1,4,4,11,4,4,4,2,9966,20,Male,Married,Yes,3,1
1882,19,Research & Development,Healthcare Representative,Human Resources,1,1,0,0,0,0,5,20,3,4,4,2,2926,27,Female,Married,No,6,0
1883,32,Research & Development,Healthcare Representative,Marketing,4,9,7,7,3,5,4,13,3,3,3,4,9483,23,Female,Single,No,3,0
1884,28,Sales,Manager,Other,1,8,0,0,0,0,0,15,3,4,2,4,2716,25,Male,Married,No,4,0
1885,25,Research & Development,Research Scientist,Human Resources,4,5,4,3,0,2,3,12,4,3,4,2,9651,28,Male,Divorced,Yes,6,1
1886,43,Research & Development,Manufacturing Director,Medical,2,15,8,1,1,1,4,13,3,1,3,3,7253,5,Male,Single,No,3,0
1887,22,Sales,Sales Representative,Marketing,1,0,1,1,0,1,6,14,3,4,4,4,2880,12,Male,Married,No,4,0
1888,23,Research & Development,Manager,Technical Degree,1,0,0,0,0,0,3,14,4,4,4,1,2625,16,Female,Divorced,No,6,0
1889,43,Research & Development,Laboratory Technician,Human Resources,5,11,2,1,0,1,4,21,3,4,4,4,11504,1,Male,Married,No,0,0
1890,21,Research & Development,Research Scientist,Marketing,1,2,1,0,1,0,5,19,4,1,1,3,3218,2,Female,Single,Yes,2,0
1891,36,Research & Development,Research Scientist,Life Sciences,1,11,0,0,0,0,1,11,3,1,2,3,3210,10,Female,Single,No,0,0
1892,37,Research & Development,Manager,Medical,1,7,0,0,0,0,4,22,3,4,4,3,3725,2,Female,Single,No,2,0
1893,50,Sales,Sales Representative,Other,2,28,15,3,2,1,3,19,3,1,4,3,6466,25,Female,Single,Yes,1,0
1894,37,Research & Development,Research Director,Life Sciences,2,12,3,3,1,2,3,25,3,4,4,1,6555,10,Male,Married,Yes,4,0
1895,29,Research & Development,Research Director,Life Sciences,1,2,0,0,0,0,3,19,3,4,3,3,3023,23,Male,Single,No,9,0
1896,18,Sales,Sales Executive,Medical,1,0,0,0,0,0,4,21,3,4,3,1,2272,18,Female,Married,No,4,0
1897,43,Research & Development,Research Scientist,Other,1,8,6,1,4,1,4,16,3,1,4,3,3485,1,Female,Single,No,9,0
1898,31,Research & Development,Laboratory Technician,Technical Degree,1,1,1,0,0,0,3,21,3,4,4,2,1886,5,Male,Single,No,8,1
1899,55,Sales,Sales Executive,Human Resources,2,18,17,15,15,7,5,11,3,4,3,4,6988,12,Male,Single,No,7,0
1900,54,Research & Development,Laboratory Technician,Other,3,19,14,9,1,8,4,21,3,3,2,2,10604,17,Male,Single,No,2,0
1901,28,Sales,Manager,Marketing,1,3,1,1,0,1,4,23,3,3,4,3,2437,25,Male,Single,No,0,1
1902,53,Sales,Manager,Life Sciences,2,17,12,8,3,7,3,22,3,3,3,3,6329,19,Female,Married,No,4,0
1903,30,Research & Development,Research Director,Marketing,2,6,6,3,4,2,0,16,3,1,4,3,5654,18,Male,Married,No,2,0
1904,60,Research & Development,Healthcare Representative,Technical Degree,5,28,15,8,1,7,3,18,3,4,2,3,16814,13,Female,Single,No,4,0
1905,20,Human Resources,Human Resources,Marketing,5,0,0,0,0,0,5,15,3,4,2,3,15063,22,Male,Married,No,8,0
1906,50,Research & Development,Manufacturing Director,Other,3,14,13,10,12,4,2,15,3,4,4,1,8520,3,Female,Single,No,0,0
1907,23,Sales,Sales Executive,Marketing,1,0,0,0,0,0,6,11,3,3,1,2,2942,21,Male,Single,Yes,0,0
1908,27,Research & Development,Research Scientist,Technical Degree,1,6,3,0,2,0,4,11,3,4,3,3,2705,10,Male,Divorced,Yes,8,0
1909,22,Research & Development,Healthcare Representative,Technical Degree,1,4,4,0,0,0,4,18,3,2,3,4,2390,14,Female,Divorced,Yes,2,0
1910,40,Research & Development,Healthcare Representative,Technical Degree,1,13,7,5,1,4,4,23,3,4,4,1,3432,8,Male,Divorced,No,9,0
1911,27,Sales,Manager,Other,2,3,3,0,2,0,3,15,3,3,2,1,5722,10,Male,Single,Yes,4,0
1912,19,Human Resources,Manager,Technical Degree,3,0,1,0,0,0,4,18,3,4,2,2,6186,2,Female,Divorced,No,8,0
1913,30,Research & Development,Laboratory Technician,Life Sciences,4,7,4,4,0,3,3,20,3,4,4,3,11600,28,Female,Married,No,4,1
1914,57,Research & Development,Research Scientist,Technical Degree,4,24,23,14,14,8,4,12,3,4,3,3,11313,13,Male,Married,Yes,2,0
1915,19,Sales,Sales Executive,Marketing,2,0,1,0,1,0,4,25,3,4,1,4,5828,5,Male,Divorced,No,8,0
1916,37,Research & Development,Research Director,Human Resources,3,13,7,4,3,3,4,14,4,4,2,1,6275,11,Male,Divorced,Yes,6,1
1917,18,Research & Development,Laboratory Technician,Marketing,1,4,4,4,4,4,4,23,3,1,4,2,2997,24,Female,Married,No,6,1
1918,54,Sales,Sales Executive,Human Resources,1,24,3,1,3,1,1,21,3,4,2,2,4272,1,Male,Divorced,Yes,7,0
1919,26,Research & Development,Research Director,Marketing,3,6,5,5,2,5,1,24,3,3,3,3,9775,26,Male,Married,No,4,1
1920,34,Human Resources,Human Resources,Other,1,10,1,1,1,0,4,20,4,3,3,3,3292,10,Male,Married,No,1,0
1921,26,Research & Development,Manager,Marketing,2,3,3,1,0,1,2,19,3,1,4,2,6048,27,Male,Single,No,8,0
1922,28,Research & Development,Research Director,Other,1,2,1,0,1,0,3,23,3,4,4,4,3192,29,Male,Divorced,No,2,0
1923,32,Research & Development,Healthcare Representative,Other,3,5,1,0,0,0,3,13,3,2,3,2,8590,28,Male,Married,No,1,0
1924,41,Sales,Sales Representative,Technical Degree,3,15,8,6,5,3,0,16,3,3,1,3,7398,13,Male,Divorced,Yes,9,0
1925,55,Research & Development,Laboratory Technician,Life Sciences,1,9,9,5,2,2,0,21,3,4,4,3,3573,28,Male,Married,No,9,0
1926,52,Research & Development,Research Scientist,Human Resources,3,23,18,14,3,10,4,17,3,4,3,2,9702,4,Female,Married,Yes,4,0
1927,47,Research & Development,Laboratory Technician,Technical Degree,1,16,14,3,3,2,3,13,3,4,4,4,3734,21,Female,Married,No,7,0
1928,48,Sales,Sales Representative,Technical Degree,2,20,19,7,16,6,3,11,3,3,3,4,6877,10,Male,Married,Yes,2,0
1929,22,Research & Development,Research Scientist,Other,3,0,1,1,0,1,5,12,3,3,4,3,9044,12,Female,Married,Yes,5,0
1930,31,Research & Development,Research Scientist,Other,3,10,7,7,2,5,2,21,3,2,1,3,9918,14,Female,Single,No,8,0
1931,28,Sales,Sales Executive,Human Resources,5,1,1,0,0,0,2,24,3,3,4,2,15740,27,Male,Married,Yes,1,1
1932,26,Research & Development,Research Director,Marketing,1,6,2,1,1,1,4,20,4,1,2,3,2560,3,Male,Married,No,7,0
1933,51,Research & Development,Research Scientist,Marketing,3,18,9,0,0,0,4,17,3,4,3,2,8782,28,Female,Married,No,9,0
1934,29,Sales,Sales Representative,Technical Degree,2,8,6,2,4,1,3,17,3,3,1,4,4440,2,Male,Single,No,6,0
1935,52,Research & Development,Manufacturing Director,Medical,4,28,4,4,0,2,6,22,3,1,1,2,10111,28,Male,Single,No,2,1
1936,52,Sales,Sales Executive,Medical,1,20,8,5,0,3,5,11,4,3,2,1,4493,19,Male,Single,No,0,0
1937,18,Research & Development,Manufacturing Director,Marketing,3,0,1,1,0,1,0,20,3,3,2,2,6916,11,Male,Divorced,No,5,1
1938,57,Sales,Manager,Medical,2,30,18,15,16,7,2,17,3,3,4,2,7768,21,Female,Divorced,Yes,1,0
1939,39,Research & Development,Manager,Marketing,1,11,1,0,1,0,4,25,3,1,3,3,3342,7,Female,Married,Yes,2,0
1940,46,Research & Development,Research Scientist,Other,2,14,0,0,0,0,3,20,3,4,4,2,7041,18,Female,Single,No,4,0
1941,25,Human Resources,Manager,Technical Degree,1,2,2,2,1,2,1,21,3,2,1,3,2196,29,Female,Divorced,No,7,1
1942,28,Sales,Sales Executive,Life Sciences,2,6,5,1,1,1,4,16,3,1,3,2,4947,14,Male,Married,No,1,0
1943,58,Research & Development,Laboratory Technician,Technical Degree,4,21,9,1,5,1,3,21,3,1,3,3,10627,7,Female,Married,No,5,0
1944,54,Research & Development,Research Scientist,Marketing,2,24,1,1,0,1,3,16,3,3,4,3,6000,22,Female,Married,No,0,1
1945,31,Sales,Manager,Marketing,2,5,5,5,2,3,2,17,3,1,4,4,6737,7,Female,Single,Yes,6,1
1946,47,Research & Development,Manufacturing Director,Technical Degree,2,16,12,1,0,1,4,17,3,1,3,4,7102,23,Male,Married,No,3,0
1947,52,Sales,Sales Representative,Human Resources,1,23,17,8,2,5,3,11,3,3,4,4,3615,9,Male,Married,No,0,0
1948,38,Sales,Sales Executive,Marketing,1,6,6,5,1,3,2,20,3,3,2,3,3378,23,Female,Divorced,No,8,0
1949,54,Research & Development,Manager,Medical,2,18,1,0,1,0,3,15,3,1,3,3,5531,12,Female,Married,Yes,8,0
1950,22,Research & Development,Research Scientist,Medical,1,3,0,0,0,0,3,25,3,2,1,3,3112,29,Male,Married,No,2,0
1951,36,Sales,Sales Executive,Marketing,1,7,5,2,0,2,5,24,3,3,2,4,2514,6,Male,Married,No,5,1
1952,31,Research & Development,Research Director,Marketing,2,6,4,4,4,3,5,24,3,2,2,1,6095,26,Female,Married,No,6,0
1953,43,Research & Development,Research Director,Human Resources,1,22,17,10,1,7,2,18,3,3,4,3,3547,24,Male,Single,No,3,1
1954,21,Sales,Sales Representative,Medical,1,1,0,0,0,0,4,18,3,1,3,2,2011,7,Male,Married,No,5,0
1955,42,Research & Development,Healthcare Representative,Marketing,2,6,1,0,1,0,4,13,3,1,4,3,4664,22,Female,Single,No,8,0
1956,59,Sales,Manager,Marketing,1,16,10,0,9,0,4,13,3,3,3,3,3773,4,Female,Single,No,9,1
1957,42,Research & Development,Research Director,Human Resources,5,15,10,5,8,4,3,17,3,2,1,3,14961,16,Male,Single,No,5,0
1958,35,Research & Development,Research Scientist,Human Resources,4,14,1,1,1,1,0,25,4,1,4,3,8808,7,Female,Single,No,6,1
1959,57,Research & Development,Research Director,Technical Degree,3,32,14,3,3,2,4,14,4,3,4,4,10136,28,Female,Single,No,5,0
1960,25,Research & Development,Laboratory Technician,Human Resources,1,2,2,2,0,2,1,16,3,4,4,3,2920,8,Male,Divorced,No,6,0
1961,56,Research & Development,Research Director,Life Sciences,3,19,8,2,8,1,1,19,3,4,3,4,9126,8,Male,Single,Yes,0,0
1962,57,Research & Development,Manager,Medical,3,20,4,1,1,0,3,20,3,4,4,2,10031,28,Male,Married,No,5,1
1963,31,Sales,Sales Representative,Technical Degree,3,7,6,0,3,0,6,12,3,4,4,3,6668,28,Male,Married,No,8,0
1964,49,Research & Development,Manager,Life Sciences,1,14,3,3,0,2,2,12,3,4,2,3,3509,20,Male,Single,No,2,1
1965,55,Research & Development,Manager,Marketing,2,13,1,0,0,0,3,16,3,4,2,2,6791,26,Male,Divorced,No,5,0
1966,50,Research & Development,Manager,Marketing,4,27,2,0,2,0,3,13,4,3,1,3,12940,25,Male,Married,No,3,1
1967,40,Research & Development,Research Scientist,Technical Degree,2,5,1,1,1,1,5,11,4,3,2,3,5757,3,Male,Divorced,No,6,1
1968,32,Research & Development,Manager,Human Resources,2,5,4,3,3,2,3,12,3,2,3,3,5970,9,Male,Married,Yes,6,0
1969,50,Research & Development,Research Scientist,Marketing,2,9,5,0,1,0,2,24,3,4,4,3,5169,19,Male,Married,Yes,8,0
1970,42,Research & Development,Manager,Other,2,20,18,17,4,10,2,23,3,4,3,3,6812,13,Male,Divorced,Yes,3,0
1971,34,Research & Development,Manufacturing Director,Technical Degree,1,11,3,2,3,1,3,17,3,3,4,2,3700,7,Female,Married,Yes,7,0
1972,50,Research & Development,Laboratory Technician,Life Sciences,2,20,19,17,4,13,1,14,3,4,4,3,4508,20,Male,Married,No,7,1
1973,19,Sales,Manager,Technical Degree,1,0,0,0,0,0,1,22,3,3,2,2,3018,21,Male,Married,No,7,1
1974,31,Research & Development,Manager,Medical,2,9,5,4,3,3,4,12,3,3,1,2,4940,29,Male,Divorced,Yes,7,1
1975,57,Research & Development,Laboratory Technician,Human Resources,1,24,6,5,1,5,3,21,4,3,3,1,3419,15,Female,Single,No,5,0
1976,57,Research & Development,Laboratory Technician,Human Resources,2,10,0,0,0,0,4,22,3,3,4,1,6678,19,Male,Married,No,7,1
1977,56,Research & Development,Healthcare Representative,Technical Degree,1,13,2,1,0,1,1,22,3,3,4,2,4046,2,Female,Single,No,5,0
1978,23,Sales,Manager,Marketing,3,1,1,1,0,1,3,18,3,4,3,1,9197,12,Female,Divorced,No,9,1
1979,23,Research & Development,Healthcare Representative,Marketing,3,1,1,1,0,1,3,14,3,4,4,2,9399,8,Male,Married,Yes,1,1
1980,20,Research & Development,Laboratory Technician,Other,1,2,2,2,0,1,1,14,4,4,3,3,2583,23,Male,Divorced,No,2,0
1981,24,Research & Development,Research Scientist,Other,1,0,1,0,0,0,3,12,3,2,4,1,2719,23,Female,Divorced,Yes,5,0
1982,25,Research & Development,Laboratory Technician,Human Resources,1,1,0,0,0,0,1,24,3,4,3,3,2396,8,Male,Married,No,6,0
1983,59,Research & Development,Healthcare Representative,Other,4,12,6,6,2,4,4,11,3,2,1,4,9871,13,Male,Married,No,3,1
1984,32,Research & Development,Manufacturing Director,Life Sciences,2,6,0,0,0,0,3,11,3,2,1,3,5166,1,Male,Married,No,0,0
1985,46,Sales,Sales Representative,Other,2,14,2,1,2,1,3,13,4,4,1,2,6852,28,Female,Married,No,3,0
1986,50,Research & Development,Manager,Life Sciences,1,17,16,9,10,4,1,16,3,2,3,4,3708,24,Male,Married,Yes,5,1
1987,47,Research & Development,Manufacturing Director,Other,2,18,9,4,4,2,2,17,3,1,4,2,6965,10,Male,Single,No,7,1
1988,56,Research & Development,Manager,Human Resources,4,13,12,4,11,2,3,23,3,3,2,1,12241,28,Male,Married,No,3,0
1989,44,Research & Development,Manager,Human Resources,4,10,5,2,2,1,3,19,3,4,3,4,8192,21,Male,Divorced,No,9,0
1990,53,Research & Development,Healthcare Representative,Life Sciences,2,19,16,12,16,6,2,15,3,2,2,4,6232,24,Female,Single,No,0,1
1991,46,Sales,Manager,Technical Degree,1,19,16,11,6,5,0,19,3,3,4,3,3369,9,Male,Married,No,4,0
1992,55,Sales,Sales Executive,Human Resources,1,16,13,2,5,2,3,18,3,4,4,3,3849,29,Female,Single,No,6,0
1993,50,Research & Development,Research Scientist,Technical Degree,1,11,7,5,1,4,3,11,4,4,4,3,3912,2,Male,Married,Yes,5,0
1994,54,Sales,Manager,Marketing,1,16,4,3,1,2,2,21,3,4,3,2,3348,19,Female,Single,Yes,2,1
1995,44,Human Resources,Human Resources,Life Sciences,1,17,7,4,4,3,3,22,3,3,2,2,3843,22,Male,Married,No,6,0
1996,50,Sales,Sales Representative,Human Resources,1,17,6,2,3,2,3,13,4,2,4,3,3836,25,Female,Single,No,3,0
1997,21,Research & Development,Research Scientist,Medical,2,0,0,0,0,0,3,18,3,2,2,4,5148,14,Female,Married,Yes,4,0
1998,39,Sales,Manager,Marketing,5,18,3,1,3,1,3,19,3,3,2,1,15591,10,Female,Married,No,6,0
1999,19,Research & Development,Manufacturing Director,Technical Degree,2,0,1,0,1,0,3,24,3,4,2,3,3707,10,Male,Divorced,No,1,0
2000,27,Human Resources,Manager,Human Resources,4,3,0,0,0,0,0,14,3,1,4,1,7480,8,Female,Married,No,3,0
2001,22,Research & Development,Laboratory Technician,Life Sciences,3,0,1,0,1,0,2,24,3,2,4,3,5750,14,Male,Divorced,No,3,0
2002,27,Research & Development,Research Scientist,Other,1,2,1,1,0,1,3,24,3,4,4,3,2588,13,Female,Divorced,Yes,5,1
2003,50,Sales,Sales Executive,Medical,3,27,26,5,0,5,3,24,3,4,3,3,8045,6,Male,Single,No,6,0
2004,55,Research & Development,Laboratory Technician,Technical Degree,1,23,18,15,1,14,3,22,3,4,1,1,4508,21,Female,Single,No,3,1
2005,30,Human Resources,Manager,Marketing,2,5,5,3,1,3,4,16,3,4,4,3,5568,13,Male,Single,No,9,1
2006,48,Human Resources,Human Resources,Life Sciences,1,21,8,7,3,3,5,14,3,4,3,3,4126,3,Male,Married,No,0,1
2007,53,Sales,Sales Executive,Medical,5,15,5,2,2,2,2,23,3,4,3,1,11833,28,Male,Married,No,0,0
2008,41,Research & Development,Manager,Life Sciences,1,12,0,0,0,0,4,25,3,3,3,2,2962,20,Male,Divorced,No,4,0
2009,32,Sales,Sales Executive,Human Resources,1,7,2,2,0,2,3,19,3,4,2,3,2618,29,Male,Married,No,0,1
2010,46,Research & Development,Laboratory Technician,Other,5,13,11,2,11,2,2,12,3,3,1,3,14744,13,Male,Divorced,No,2,0
2011,25,Research & Development,Research Director,Marketing,1,5,3,3,1,1,6,16,3,2,3,2,2773,23,Male,Single,No,8,0
2012,22,Sales,Manager,Life Sciences,3,0,1,1,1,1,4,21,3,2,2,3,7574,23,Female,Single,No,2,0
2013,46,Research & Development,Research Director,Technical Degree,3,16,10,0,10,0,6,23,4,4,2,4,8655,19,Male,Divorced,No,2,0
2014,21,Research & Development,Research Scientist,Human Resources,4,0,1,1,0,1,2,13,3,4,4,1,11505,16,Female,Single,Yes,8,0
2015,29,Human Resources,Human Resources,Human Resources,5,8,3,0,0,0,1,20,3,2,3,3,10156,4,Female,Divorced,No,4,0
2016,19,Research & Development,Research Director,Marketing,5,0,0,0,0,0,3,14,3,1,3,1,14438,3,Female,Single,Yes,7,0
2017,44,Research & Development,Research Director,Human Resources,1,11,7,5,0,2,3,12,3,4,4,1,3113,15,Male,Divorced,No,9,0
2018,48,Sales,Manager,Technical Degree,4,18,13,9,8,6,2,21,3,4,4,2,12520,15,Male,Married,Yes,8,0
2019,53,Research & Development,Laboratory Technician,Life Sciences,2,12,10,1,6,1,5,18,4,2,1,3,5323,18,Female,Married,No,5,0
2020,53,Sales,Sales Executive,Marketing,2,30,1,1,1,0,3,20,4,3,4,4,6041,22,Female,Divorced,Yes,6,0
2021,43,Human Resources,Human Resources,Human Resources,1,14,10,2,1,1,3,18,3,4,3,2,3169,7,Female,Married,No,6,0
2022,60,Sales,Sales Executive,Human Resources,3,33,30,21,20,20,3,11,3,2,1,3,10935,20,Female,Single,No,6,0
2023,44,Sales,Sales Executive,Technical Degree,5,7,2,0,0,0,3,20,3,4,2,3,13018,5,Female,Single,Yes,3,0
2024,22,Research & Development,Laboratory Technician,Other,4,0,1,0,0,0,0,16,3,1,3,2,12778,8,Male,Single,No,1,1
2025,37,Research & Development,Research Scientist,Other,2,9,5,0,3,0,6,11,3,1,4,3,5624,25,Female,Married,No,1,0
2026,28,Sales,Manager,Human Resources,1,7,7,1,3,1,3,16,4,2,2,3,2644,23,Female,Divorced,No,6,0
2027,27,Sales,Manager,Life Sciences,2,6,5,1,1,1,1,17,4,2,3,4,5287,10,Male,Single,Yes,9,0
2028,57,Research & Development,Laboratory Technician,Marketing,4,32,20,18,2,8,5,25,4,1,4,4,9865,1,Male,Divorced,Yes,6,0
2029,55,Research & Development,Research Scientist,Human Resources,3,20,13,6,3,6,6,12,3,1,3,2,10137,11,Female,Divorced,Yes,9,0
2030,23,Research & Development,Research Director,Medical,2,5,5,0,1,0,4,19,3,4,4,3,6177,3,Male,Married,Yes,6,0
2031,25,Research & Development,Research Scientist,Marketing,1,0,1,0,1,0,5,18,3,2,4,2,2816,27,Female,Divorced,Yes,7,1
2032,40,Sales,Sales Executive,Other,2,15,9,7,1,3,3,19,3,4,3,3,6285,21,Male,Married,No,2,0
2033,43,Research & Development,Manager,Human Resources,2,8,7,6,4,6,5,25,3,3,4,4,5931,3,Female,Married,No,4,0
2034,60,Sales,Sales Executive,Technical Degree,5,34,7,0,6,0,0,20,3,4,1,1,17488,15,Female,Married,No,5,0
2035,29,Sales,Manager,Medical,2,11,11,9,4,7,4,23,3,2,1,3,5081,17,Female,Married,No,7,0
2036,43,Research & Development,Research Scientist,Human Resources,1,20,7,6,4,5,4,14,3,2,3,3,3754,18,Male,Single,No,7,0
2037,30,Research & Development,Manufacturing Director,Life Sciences,2,6,6,3,2,3,0,14,3,3,3,3,5657,8,Male,Single,No,9,0
2038,57,Research & Development,Research Director,Medical,1,23,1,1,0,1,3,22,3,3,3,2,4177,23,Male,Married,No,2,1
2039,35,Research & Development,Manufacturing Director,Human Resources,5,11,10,3,10,2,3,18,3,4,3,4,15331,13,Male,Single,Yes,3,0
2040,42,Sales,Manager,Life Sciences,2,11,8,5,0,3,4,11,3,4,1,3,6978,10,Female,Divorced,No,5,0
2041,50,Sales,Sales Executive,Medical,2,19,12,3,5,3,1,18,3,4,2,2,6719,3,Male,Married,No,3,0
2042,57,Sales,Sales Executive,Life Sciences,2,11,6,4,2,4,4,17,3,3,4,1,4703,20,Female,Married,No,9,1
2043,60,Research & Development,Manufacturing Director,Life Sciences,3,26,11,8,1,6,1,22,3,4,4,3,9656,14,Male,Single,Yes,3,0
2044,29,Research & Development,Laboratory Technician,Medical,3,3,2,2,2,2,3,17,3,3,4,1,8526,13,Male,Married,Yes,4,1
2045,53,Sales,Sales Executive,Medical,3,16,16,7,3,6,5,19,3,4,4,2,9321,3,Female,Single,No,9,0
2046,21,Research & Development,Manager,Life Sciences,1,0,0,0,0,0,3,25,3,4,3,3,1801,13,Male,Single,No,6,0
2047,22,Research & Development,Healthcare Representative,Other,1,2,1,0,0,0,3,23,4,1,2,3,2685,20,Female,Divorced,No,1,0
2048,54,Research & Development,Research Scientist,Medical,1,26,12,4,1,3,0,20,4,2,3,3,3313,24,Male,Single,No,1,0
2049,25,Sales,Sales Executive,Human Resources,3,4,0,0,0,0,4,17,3,3,4,3,9255,25,Female,Married,Yes,9,0
2050,59,Research & Development,Research Director,Marketing,1,20,18,10,12,6,6,25,3,4,3,3,3565,23,Male,Single,No,8,0
2051,45,Sales,Sales Executive,Technical Degree,2,9,4,2,2,2,5,12,3,3,1,4,5967,9,Male,Divorced,No,3,0
2052,48,Human Resources,Manager,Life Sciences,4,18,0,0,0,0,4,11,3,4,4,2,10056,25,Male,Married,No,4,0
2053,26,Research & Development,Research Scientist,Life Sciences,4,6,3,0,3,0,1,11,3,2,4,3,9497,16,Female,Married,Yes,2,0
2054,46,Research & Development,Manufacturing Director,Technical Degree,2,14,13,13,2,7,2,17,4,2,2,4,7116,23,Male,Divorced,Yes,1,0
2055,31,Research & Development,Healthcare Representative,Other,2,6,4,3,0,2,2,15,3,1,3,3,4593,23,Male,Married,No,9,1
2056,57,Sales,Manager,Technical Degree,1,15,7,7,0,6,3,14,4,3,4,3,2872,8,Female,Single,No,7,0
2057,58,Research & Development,Manager,Medical,3,27,5,0,5,0,2,15,3,4,1,2,7809,12,Male,Married,No,3,1
2058,39,Research & Development,Research Scientist,Technical Degree,4,8,0,0,0,0,2,20,3,2,3,3,10651,26,Female,Single,No,0,0
2059,28,Research & Development,Manager,Life Sciences,1,8,0,0,0,0,3,20,3,3,3,3,3225,28,Male,Married,No,5,0
2060,40,Sales,Sales Executive,Technical Degree,2,12,2,2,2,1,3,16,3,1,3,3,5553,12,Male,Married,Yes,5,0
2061,18,Research & Development,Manufacturing Director,Marketing,4,1,1,1,1,1,4,22,3,1,4,4,11119,19,Male,Divorced,Yes,1,0
2062,54,Sales,Manager,Human Resources,4,24,7,1,0,1,5,25,3,4,3,1,8790,24,Male,Single,No,1,0
2063,38,Sales,Sales Representative,Medical,1,12,10,2,7,2,3,20,3,3,1,1,3849,17,Male,Single,No,7,0
2064,43,Research & Development,Research Scientist,Technical Degree,2,10,10,1,0,0,4,16,3,4,1,1,6597,29,Male,Divorced,No,6,1
2065,53,Sales,Sales Executive,Life Sciences,1,13,13,9,4,7,4,11,3,4,1,3,3730,15,Female,Divorced,Yes,1,0
