EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition,PromotionGapRatio,RoleStagnationIndex,TrainingIntensity,ManagerStability,CareerCluster,PromotionGapScore,StagnationComposite,RetentionOpportunity
1127,32,Research & Development,Manufacturing Director,Human Resources,1,7,3,3,0,3,4,24,3,2,4,3,2636,29,Male,Single,No,2,0,1.0,1.0,1.3333333333333333,0.0,High-risk stagnation profiles,High,0.8,True
1128,32,Research & Development,Manufacturing Director,Other,5,8,8,6,1,4,3,20,3,3,2,3,16492,29,Male,Single,No,6,1,0.5,0.75,0.375,0.125,High-risk stagnation profiles,High,0.575,False
1129,43,Research & Development,Research Director,Life Sciences,1,7,5,4,1,3,3,22,3,3,2,2,3022,18,Male,Married,No,4,0,0.6,0.8,0.6,0.2,High-risk stagnation profiles,High,0.6200000000000001,True
1130,59,Research & Development,Research Scientist,Marketing,3,16,16,6,5,6,4,12,4,2,2,1,10522,27,Female,Married,No,8,0,0.375,0.375,0.25,0.3125,Fast-track performers,Medium,0.40625000000000006,True
1131,30,Research & Development,Research Scientist,Technical Degree,2,6,0,0,0,0,6,20,3,4,3,3,4861,29,Female,Divorced,Yes,4,0,0.0,0.0,6.0,0.0,Fast-track performers,Low,0.0,False
1132,49,Research & Development,Manager,Life Sciences,1,23,9,8,7,5,2,23,3,3,4,4,4646,15,Female,Married,Yes,8,1,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.7777777777777778,High-risk stagnation profiles,High,0.7333333333333334,False
1133,56,Research & Development,Manager,Technical Degree,1,22,6,4,6,4,2,22,3,3,1,3,3605,15,Female,Single,Yes,5,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,High-risk stagnation profiles,High,0.7,False
1134,49,Research & Development,Laboratory Technician,Medical,2,11,2,1,1,0,5,15,4,4,2,2,6939,12,Male,Married,Yes,5,0,0.0,0.5,2.5,0.5,Fast-track performers,Medium,0.25,True
1135,21,Research & Development,Research Director,Technical Degree,5,3,1,0,1,0,3,23,3,2,3,4,15615,26,Male,Married,No,5,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
1136,47,Sales,Manager,Other,2,8,5,3,4,1,4,16,3,4,2,3,5248,9,Female,Married,No,6,0,0.2,0.6,0.8,0.8,Stable long-term contributors,Medium,0.42000000000000004,True
1137,54,Research & Development,Research Director,Technical Degree,2,18,5,3,2,1,3,19,3,3,4,2,7237,19,Male,Divorced,No,3,0,0.2,0.6,0.6,0.4,Fast-track performers,Medium,0.4,True
1138,40,Research & Development,Laboratory Technician,Human Resources,1,10,6,1,5,0,2,25,3,3,4,1,3410,12,Female,Single,No,3,0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,Fast-track performers,Medium,0.2166666666666667,True
1139,56,Research & Development,Manager,Life Sciences,2,21,4,1,4,1,4,24,3,4,3,2,7679,23,Male,Married,No,8,0,0.25,0.25,1.0,1.0,Fast-track performers,Medium,0.30000000000000004,True
1140,32,Human Resources,Human Resources,Life Sciences,2,4,1,0,0,0,4,17,3,4,2,4,4681,5,Female,Married,Yes,6,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1141,60,Research & Development,Research Director,Technical Degree,4,26,16,8,14,5,3,16,3,3,4,4,11808,26,Male,Single,No,9,0,0.3125,0.5,0.1875,0.875,Fast-track performers,Medium,0.49375,True
1142,46,Research & Development,Manager,Life Sciences,2,14,12,8,9,7,1,15,3,4,4,2,6906,26,Male,Married,Yes,5,1,0.5833333333333334,0.6666666666666666,0.08333333333333333,0.75,High-risk stagnation profiles,High,0.6666666666666667,False
1143,53,Sales,Sales Representative,Human Resources,2,33,29,23,26,15,6,16,3,3,3,2,8086,21,Female,Married,No,0,0,0.5172413793103449,0.7931034482758621,0.20689655172413793,0.896551724137931,Stable long-term contributors,High,0.6931034482758622,True
1144,30,Research & Development,Manager,Life Sciences,1,9,8,7,0,7,3,25,3,3,4,3,2898,20,Male,Married,Yes,6,1,0.875,0.875,0.375,0.0,High-risk stagnation profiles,High,0.7625000000000001,False
1145,49,Human Resources,Human Resources,Technical Degree,5,14,4,0,0,0,3,24,3,1,4,4,15593,10,Male,Married,No,5,0,0.0,0.0,0.75,0.0,Fast-track performers,Low,0.025,False
1146,24,Sales,Sales Representative,Marketing,1,2,2,1,2,1,5,21,3,1,3,3,1964,22,Female,Single,No,3,0,0.5,0.5,2.5,1.0,Stable long-term contributors,Medium,0.5,False
1147,39,Sales,Sales Representative,Marketing,1,17,15,11,12,11,3,14,3,4,2,3,3641,7,Male,Divorced,No,7,1,0.7333333333333333,0.7333333333333333,0.2,0.8,Stable long-term contributors,High,0.7466666666666668,False
1148,45,Sales,Manager,Medical,3,10,9,8,2,7,4,11,3,1,4,2,6977,23,Female,Married,Yes,6,0,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.2222222222222222,High-risk stagnation profiles,High,0.7444444444444446,False
1149,19,Human Resources,Human Resources,Life Sciences,2,0,1,1,0,1,6,25,4,2,2,3,4401,11,Male,Divorced,No,7,1,1.0,1.0,6.0,0.0,High-risk stagnation profiles,High,0.8,False
1150,59,Sales,Manager,Technical Degree,2,24,1,0,0,0,3,22,3,4,4,2,5966,28,Female,Married,No,8,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1151,23,Sales,Manager,Life Sciences,2,3,0,0,0,0,3,19,4,1,4,4,4989,8,Male,Single,No,0,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1152,45,Sales,Sales Representative,Other,3,18,17,16,4,14,5,21,4,2,4,3,8718,21,Male,Married,No,2,0,0.8235294117647058,0.9411764705882353,0.29411764705882354,0.23529411764705882,Stable long-term contributors,High,0.7999999999999999,True
1153,45,Research & Development,Research Scientist,Human Resources,1,8,6,1,6,1,2,15,3,3,3,4,3178,7,Male,Divorced,No,1,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,Fast-track performers,Medium,0.30000000000000004,True
1154,37,Research & Development,Healthcare Representative,Life Sciences,4,5,2,2,2,2,0,18,4,3,2,3,9296,16,Female,Divorced,No,2,1,1.0,1.0,0.0,1.0,High-risk stagnation profiles,High,1.0,False
1155,47,Research & Development,Manager,Life Sciences,2,13,8,1,5,1,5,17,3,4,1,4,4787,28,Male,Married,No,1,0,0.125,0.125,0.625,0.625,Fast-track performers,Medium,0.2,True
1156,28,Research & Development,Healthcare Representative,Marketing,2,6,0,0,0,0,4,18,3,3,4,2,6061,16,Male,Single,No,5,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1157,45,Research & Development,Research Director,Human Resources,2,12,10,6,1,5,6,11,3,3,4,3,5439,14,Female,Married,Yes,8,0,0.5,0.6,0.6,0.1,High-risk stagnation profiles,Medium,0.49,True
1158,42,Research & Development,Manufacturing Director,Technical Degree,1,8,5,3,2,1,1,19,3,4,4,3,2918,15,Male,Married,Yes,1,0,0.2,0.6,0.2,0.4,Fast-track performers,Medium,0.44000000000000006,True
1159,56,Research & Development,Research Scientist,Life Sciences,3,30,16,10,5,6,2,11,3,3,1,1,9837,20,Female,Divorced,Yes,3,0,0.375,0.625,0.125,0.3125,High-risk stagnation profiles,Medium,0.51875,True
1160,50,Sales,Sales Representative,Marketing,2,13,12,1,2,1,1,13,3,3,4,4,7141,9,Female,Single,Yes,4,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,Stable long-term contributors,Low,0.175,False
1161,18,Sales,Sales Representative,Medical,1,0,1,1,1,1,4,18,3,4,4,3,2791,16,Male,Single,No,4,0,1.0,1.0,4.0,1.0,Stable long-term contributors,High,0.9,True
1162,44,Research & Development,Manager,Human Resources,2,21,4,0,4,0,3,22,3,3,3,3,4653,16,Male,Married,Yes,0,0,0.0,0.0,0.75,1.0,Fast-track performers,Low,0.125,False
1163,30,Research & Development,Research Scientist,Marketing,5,6,3,2,0,1,3,21,3,3,3,4,15301,5,Male,Single,No,5,0,0.3333333333333333,0.6666666666666666,1.0,0.0,High-risk stagnation profiles,Medium,0.4,True
1164,58,Sales,Manager,Marketing,2,17,15,6,11,3,1,11,3,1,4,4,7456,3,Female,Divorced,No,4,0,0.2,0.4,0.06666666666666667,0.7333333333333333,Stable long-term contributors,Medium,0.40666666666666673,False
1165,20,Research & Development,Healthcare Representative,Marketing,5,0,1,1,1,1,3,24,3,3,4,3,12307,21,Male,Married,No,5,0,1.0,1.0,3.0,1.0,High-risk stagnation profiles,High,0.9,True
1166,56,Sales,Manager,Life Sciences,1,26,21,12,18,9,3,11,4,1,4,4,4574,25,Male,Divorced,No,3,1,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.8571428571428571,Stable long-term contributors,High,0.5714285714285715,False
1167,23,Research & Development,Research Scientist,Life Sciences,1,2,1,0,1,0,1,16,3,3,1,1,2719,13,Male,Single,No,5,0,0.0,0.0,1.0,1.0,Fast-track performers,Low,0.1,False
1168,25,Research & Development,Healthcare Representative,Medical,1,3,3,0,2,0,5,15,3,4,3,2,2673,29,Male,Married,No,8,1,0.0,0.0,1.6666666666666667,0.6666666666666666,Fast-track performers,Low,0.06666666666666667,False
1169,44,Human Resources,Manager,Other,2,21,15,3,12,3,2,21,4,3,4,3,5601,27,Male,Married,Yes,0,0,0.2,0.2,0.13333333333333333,0.8,Fast-track performers,Medium,0.3266666666666667,True
1170,26,Research & Development,Healthcare Representative,Other,1,7,5,3,4,3,4,16,3,2,4,3,3317,8,Male,Married,No,5,0,0.6,0.6,0.8,0.8,High-risk stagnation profiles,High,0.5800000000000001,True
1171,54,Sales,Manager,Other,1,11,5,3,5,2,5,13,3,4,4,3,2832,17,Male,Married,Yes,0,0,0.4,0.6,1.0,1.0,Stable long-term contributors,Medium,0.5,True
1172,50,Sales,Sales Representative,Human Resources,4,12,1,1,0,0,3,20,3,2,4,2,8675,5,Male,Married,No,6,0,0.0,1.0,3.0,0.0,Stable long-term contributors,Medium,0.4,True
1173,59,Research & Development,Research Director,Human Resources,4,30,30,12,20,11,2,22,3,4,3,3,8771,6,Male,Divorced,No,3,0,0.36666666666666664,0.4,0.06666666666666667,0.6666666666666666,Fast-track performers,Medium,0.4666666666666667,True
1174,41,Sales,Sales Representative,Medical,3,9,6,1,4,1,3,20,4,3,4,4,7104,29,Male,Single,Yes,5,0,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,Stable long-term contributors,Medium,0.25,True
1175,32,Human Resources,Human Resources,Human Resources,1,4,3,3,2,1,5,16,3,2,3,3,2631,26,Male,Divorced,No,6,1,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,High-risk stagnation profiles,High,0.6,False
1176,49,Research & Development,Manager,Other,1,22,12,9,5,7,2,12,3,4,3,4,3804,29,Male,Divorced,Yes,4,0,0.5833333333333334,0.75,0.16666666666666666,0.4166666666666667,High-risk stagnation profiles,High,0.6583333333333334,True
1177,49,Sales,Sales Executive,Other,1,16,14,6,5,4,4,18,3,2,2,3,3250,27,Female,Married,No,8,0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.35714285714285715,Stable long-term contributors,Medium,0.39285714285714285,True
1178,41,Research & Development,Laboratory Technician,Marketing,3,18,11,3,0,3,6,25,3,4,4,2,10590,2,Male,Married,No,7,0,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.0,Fast-track performers,Medium,0.2636363636363636,True
1179,58,Research & Development,Research Director,Human Resources,5,27,8,5,8,3,6,22,3,1,4,2,12987,22,Female,Single,No,2,0,0.375,0.625,0.75,1.0,High-risk stagnation profiles,Medium,0.525,False
1180,29,Research & Development,Manager,Life Sciences,2,4,1,0,0,0,3,16,4,2,2,2,5092,14,Male,Married,No,0,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1181,56,Research & Development,Research Director,Life Sciences,1,33,13,6,0,3,4,23,4,2,1,4,3272,25,Female,Married,No,9,0,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.0,Fast-track performers,Medium,0.34615384615384615,True
1182,19,Sales,Sales Executive,Marketing,2,0,1,1,1,1,6,23,3,1,4,1,4330,4,Male,Married,No,7,0,1.0,1.0,6.0,1.0,Stable long-term contributors,High,0.9,False
1183,20,Sales,Sales Executive,Marketing,1,3,0,0,0,0,3,14,3,4,3,2,2051,3,Female,Married,No,3,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1184,54,Research & Development,Laboratory Technician,Marketing,2,23,3,2,2,2,2,14,3,4,4,4,6480,9,Female,Divorced,No,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High-risk stagnation profiles,High,0.6333333333333333,True
1185,34,Sales,Manager,Life Sciences,2,6,5,3,5,2,1,24,3,4,2,3,5971,18,Male,Married,No,3,0,0.4,0.6,0.2,1.0,Stable long-term contributors,High,0.5800000000000001,True
1186,19,Research & Development,Healthcare Representative,Other,3,0,1,1,0,1,1,21,3,2,1,2,6222,12,Male,Divorced,No,6,1,1.0,1.0,1.0,0.0,High-risk stagnation profiles,High,0.8,False
1187,19,Research & Development,Research Scientist,Marketing,1,1,1,1,0,1,5,17,3,3,3,2,2366,9,Female,Married,No,0,0,1.0,1.0,5.0,0.0,High-risk stagnation profiles,High,0.8,True
1188,45,Sales,Sales Representative,Medical,1,11,10,4,8,2,3,24,4,4,1,4,2778,27,Female,Divorced,Yes,0,0,0.2,0.4,0.3,0.8,Stable long-term contributors,Medium,0.39000000000000007,True
1189,40,Research & Development,Healthcare Representative,Marketing,5,11,7,0,7,0,5,13,3,3,2,4,15555,26,Male,Married,No,1,0,0.0,0.0,0.7142857142857143,1.0,Fast-track performers,Low,0.1285714285714286,False
1190,54,Research & Development,Manufacturing Director,Technical Degree,1,25,9,5,8,3,4,21,3,4,1,2,3945,27,Male,Married,No,4,1,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.8888888888888888,Fast-track performers,Medium,0.5,False
1191,49,Sales,Sales Executive,Marketing,1,24,24,19,7,11,4,13,3,3,2,3,3015,27,Male,Single,No,9,0,0.4583333333333333,0.7916666666666666,0.16666666666666666,0.2916666666666667,Stable long-term contributors,High,0.6125,True
1192,50,Research & Development,Healthcare Representative,Life Sciences,1,10,4,2,4,1,3,16,3,1,1,4,2750,18,Male,Single,Yes,5,0,0.25,0.5,0.75,1.0,Fast-track performers,Medium,0.42500000000000004,False
1193,18,Research & Development,Research Director,Human Resources,1,0,0,0,0,0,0,19,3,4,4,3,3137,13,Male,Married,No,1,0,0.0,0.0,0.0,0.0,Fast-track performers,Low,0.1,False
1194,36,Research & Development,Healthcare Representative,Marketing,2,5,0,0,0,0,5,11,3,4,2,4,4944,27,Male,Divorced,No,0,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
1195,19,Research & Development,Manufacturing Director,Human Resources,3,0,0,0,0,0,3,15,3,4,3,3,7610,14,Male,Married,No,8,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1196,43,Sales,Sales Executive,Technical Degree,1,19,17,10,7,6,3,11,3,2,4,4,3409,10,Male,Single,No,6,0,0.35294117647058826,0.5882352941176471,0.17647058823529413,0.4117647058823529,Stable long-term contributors,Medium,0.5,True
1197,49,Research & Development,Manufacturing Director,Medical,2,19,9,6,0,6,0,11,3,2,4,2,6793,3,Female,Married,No,7,0,0.6666666666666666,0.6666666666666666,0.0,0.0,High-risk stagnation profiles,High,0.6333333333333333,True
1198,23,Sales,Sales Executive,Human Resources,3,3,1,1,0,1,5,13,3,3,3,2,9676,29,Female,Married,Yes,5,0,1.0,1.0,5.0,0.0,Stable long-term contributors,High,0.8,True
1199,49,Research & Development,Research Scientist,Other,2,13,4,3,3,3,5,13,3,2,4,3,7211,7,Male,Married,Yes,8,0,0.75,0.75,1.25,0.75,High-risk stagnation profiles,High,0.675,True
1200,21,Research & Development,Research Director,Marketing,4,1,1,0,0,0,3,14,3,2,4,3,11614,18,Female,Divorced,Yes,7,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1201,28,Research & Development,Manager,Technical Degree,4,4,0,0,0,0,3,13,3,4,4,4,9711,16,Male,Married,No,3,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1202,34,Research & Development,Manufacturing Director,Technical Degree,1,6,3,3,2,1,4,16,4,3,3,1,2970,17,Male,Married,Yes,4,0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,High-risk stagnation profiles,High,0.6,True
1203,55,Sales,Manager,Human Resources,3,28,3,3,1,2,2,22,3,3,4,4,8945,25,Female,Married,Yes,1,0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,High-risk stagnation profiles,High,0.7333333333333334,True
1204,41,Sales,Sales Executive,Medical,2,15,9,8,3,5,2,25,3,2,3,2,7268,6,Female,Divorced,Yes,0,0,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,Stable long-term contributors,High,0.688888888888889,True
1205,22,Research & Development,Research Scientist,Life Sciences,5,0,1,1,0,0,4,14,4,4,2,3,13954,25,Female,Married,No,5,0,0.0,1.0,4.0,0.0,Fast-track performers,Medium,0.4,True
1206,51,Research & Development,Research Director,Marketing,2,22,16,10,11,4,1,18,3,2,4,1,6801,12,Male,Married,No,2,0,0.25,0.625,0.0625,0.6875,Fast-track performers,Medium,0.5125,True
1207,23,Research & Development,Laboratory Technician,Technical Degree,5,3,0,0,0,0,3,11,3,4,3,3,9304,19,Male,Married,No,3,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1208,39,Research & Development,Laboratory Technician,Medical,3,10,2,0,2,0,3,18,3,4,4,3,8439,3,Female,Married,No,0,0,0.0,0.0,1.5,1.0,Fast-track performers,Low,0.1,False
1209,28,Sales,Sales Executive,Other,1,3,0,0,0,0,3,21,3,4,1,3,3324,26,Male,Single,Yes,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1210,33,Research & Development,Healthcare Representative,Technical Degree,2,5,3,1,0,1,2,11,4,4,3,2,5385,28,Male,Single,No,7,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,Fast-track performers,Medium,0.3,True
1211,50,Research & Development,Healthcare Representative,Medical,5,26,4,2,4,1,3,21,3,4,4,3,12498,3,Male,Single,Yes,9,0,0.25,0.5,0.75,1.0,Fast-track performers,Medium,0.42500000000000004,True
1212,26,Research & Development,Laboratory Technician,Life Sciences,4,7,4,1,4,1,3,11,3,2,2,4,7717,18,Male,Divorced,No,3,0,0.25,0.25,0.75,1.0,Fast-track performers,Medium,0.325,True
1213,23,Research & Development,Healthcare Representative,Life Sciences,1,0,0,0,0,0,3,17,3,2,4,2,2297,29,Male,Single,Yes,9,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1214,33,Research & Development,Laboratory Technician,Technical Degree,3,12,6,2,1,2,4,11,3,2,4,2,9795,11,Male,Married,Yes,7,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,Fast-track performers,Medium,0.31666666666666665,False
1215,46,Research & Development,Research Scientist,Technical Degree,1,20,15,3,15,2,6,19,3,1,4,2,4898,6,Male,Married,Yes,9,1,0.13333333333333333,0.2,0.4,1.0,Fast-track performers,Medium,0.29333333333333333,False
1216,20,Research & Development,Research Director,Human Resources,1,0,1,0,1,0,1,24,3,4,3,4,3124,19,Male,Married,No,2,0,0.0,0.0,1.0,1.0,Fast-track performers,Low,0.1,False
1217,37,Research & Development,Healthcare Representative,Marketing,2,6,4,4,2,3,5,25,3,2,3,3,5904,5,Male,Married,Yes,6,1,0.75,1.0,1.25,0.5,High-risk stagnation profiles,High,0.7500000000000001,False
1218,53,Sales,Sales Representative,Medical,1,24,7,7,4,5,2,18,3,4,4,1,4597,13,Male,Married,No,2,0,0.7142857142857143,1.0,0.2857142857142857,0.5714285714285714,Stable long-term contributors,High,0.8142857142857143,True
1219,36,Research & Development,Manufacturing Director,Technical Degree,3,10,0,0,0,0,3,23,4,3,4,3,8407,27,Female,Married,No,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1220,43,Human Resources,Human Resources,Marketing,1,19,5,1,4,1,3,25,3,3,3,3,3336,5,Male,Single,No,3,0,0.2,0.2,0.6,0.8,Fast-track performers,Medium,0.28,True
1221,20,Research & Development,Healthcare Representative,Human Resources,4,0,0,0,0,0,3,11,3,4,4,2,11159,26,Female,Married,No,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1222,36,Sales,Sales Representative,Marketing,1,4,4,2,2,2,4,12,3,2,4,4,2678,3,Male,Divorced,No,6,0,0.5,0.5,1.0,0.5,Stable long-term contributors,Medium,0.45,True
1223,37,Research & Development,Research Scientist,Technical Degree,1,13,6,5,6,4,3,12,4,4,4,3,3892,19,Male,Divorced,No,7,0,0.6666666666666666,0.8333333333333334,0.5,1.0,High-risk stagnation profiles,High,0.7500000000000001,True
1224,49,Sales,Sales Executive,Life Sciences,1,21,18,1,2,0,3,12,3,4,1,3,2927,17,Male,Married,No,5,0,0.0,0.05555555555555555,0.16666666666666666,0.1111111111111111,Stable long-term contributors,Low,0.11666666666666668,False
1225,24,Sales,Manager,Medical,1,0,0,0,0,0,5,16,3,2,1,3,2172,22,Male,Divorced,Yes,3,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
1226,58,Research & Development,Laboratory Technician,Medical,1,24,8,7,6,4,2,14,3,3,3,4,4147,3,Male,Divorced,No,8,0,0.5,0.875,0.25,0.75,High-risk stagnation profiles,High,0.7,True
1227,50,Research & Development,Healthcare Representative,Life Sciences,1,8,1,1,1,1,2,18,3,3,3,2,3683,15,Male,Divorced,No,6,0,1.0,1.0,2.0,1.0,High-risk stagnation profiles,High,0.9,True
1228,57,Research & Development,Laboratory Technician,Technical Degree,2,18,12,10,1,4,0,11,3,4,4,2,5935,17,Female,Married,No,8,0,0.3333333333333333,0.8333333333333334,0.0,0.08333333333333333,High-risk stagnation profiles,High,0.575,True
1229,56,Research & Development,Research Scientist,Medical,1,14,9,6,1,6,2,25,3,3,2,2,2572,13,Male,Married,No,2,0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.1111111111111111,High-risk stagnation profiles,High,0.6222222222222222,True
1230,35,Research & Development,Laboratory Technician,Technical Degree,2,13,2,2,2,2,3,20,3,3,4,3,6843,14,Female,Divorced,No,4,0,1.0,1.0,1.5,1.0,High-risk stagnation profiles,High,0.9,True
1231,57,Research & Development,Research Scientist,Human Resources,2,23,23,23,13,22,3,24,3,4,2,3,7121,29,Female,Married,No,0,1,0.9565217391304348,1.0,0.13043478260869565,0.5652173913043478,High-risk stagnation profiles,High,0.9260869565217392,False
